user_id,device,location,traffic_source,customer_type
U034247,Desktop,Chennai,Instagram,New
U034248,Mobile,Ahmedabad,Direct,New
U034249,Desktop,Mumbai,Google,New
U034250,Desktop,Hyderabad,YouTube,New
U034251,Mobile,Kolkata,Google,New
U034252,Desktop,Mumbai,Referral,New
U034253,Mobile,Chennai,YouTube,Returning
U034254,Mobile,Hyderabad,Email,New
U034255,Mobile,Ahmedabad,Referral,New
U034256,Mobile,Chennai,Instagram,New
U034257,Mobile,Chennai,Paid Ads,New
U034258,Mobile,Hyderabad,Google,New
U034259,Mobile,Chennai,Direct,Returning
U034260,Desktop,Bangalore,Instagram,New
U034261,Mobile,Chennai,Google,New
U034262,Mobile,Hyderabad,Email,Returning
U034263,Mobile,Bangalore,Direct,New
U034264,Mobile,Chennai,Referral,Returning
U034265,Mobile,Kolkata,Google,New
U034266,Mobile,Delhi,Google,New
U034267,Mobile,Bangalore,Google,New
U034268,Mobile,Pune,Instagram,Returning
U034269,Desktop,Kolkata,YouTube,New
U034270,Mobile,Mumbai,Google,New
U034271,Mobile,Bangalore,Instagram,New
U034272,Mobile,Hyderabad,Instagram,Returning
U034273,Tablet,Chennai,Instagram,New
U034274,Desktop,Chennai,Facebook,New
U034275,Mobile,Bangalore,Google,New
U034276,Mobile,Kolkata,Direct,Returning
U034277,Mobile,Bangalore,Facebook,New
U034278,Mobile,Delhi,Instagram,New
U034279,Desktop,Ahmedabad,Google,New
U034280,Mobile,Chennai,Facebook,New
U034281,Mobile,Kolkata,Paid Ads,New
U034282,Mobile,Mumbai,Instagram,New
U034283,Desktop,Delhi,Referral,New
U034284,Mobile,Mumbai,Facebook,New
U034285,Desktop,Mumbai,Paid Ads,New
U034286,Mobile,Hyderabad,Instagram,New
U034287,Desktop,Chennai,Instagram,New
U034288,Mobile,Delhi,Referral,New
U034289,Mobile,Bangalore,YouTube,New
U034290,Desktop,Pune,Direct,New
U034291,Desktop,Pune,Paid Ads,New
U034292,Mobile,Chennai,Google,New
U034293,Desktop,Hyderabad,Instagram,New
U034294,Desktop,Hyderabad,Instagram,New
U034295,Mobile,Hyderabad,Instagram,Returning
U034296,Desktop,Ahmedabad,Google,New
U034297,Mobile,Hyderabad,Instagram,New
U034298,Desktop,Delhi,Facebook,Returning
U034299,Mobile,Mumbai,Google,New
U034300,Mobile,Bangalore,Paid Ads,New
U034301,Desktop,Bangalore,Referral,New
U034302,Mobile,Ahmedabad,YouTube,New
U034303,Mobile,Delhi,Google,Returning
U034304,Desktop,Chennai,Google,Returning
U034305,Desktop,Bangalore,Referral,New
U034306,Mobile,Ahmedabad,Direct,Returning
U034307,Mobile,Pune,Referral,New
U034308,Desktop,Ahmedabad,Google,New
U034309,Mobile,Bangalore,Instagram,New
U034310,Mobile,Chennai,Instagram,New
U034311,Mobile,Ahmedabad,Email,New
U034312,Mobile,Ahmedabad,Google,New
U034313,Mobile,Kolkata,Google,Returning
U034314,Desktop,Mumbai,Direct,New
U034315,Desktop,Chennai,Email,Returning
U034316,Mobile,Kolkata,Facebook,New
U034317,Mobile,Bangalore,Facebook,New
U034318,Mobile,Kolkata,Facebook,New
U034319,Mobile,Mumbai,Facebook,New
U034320,Mobile,Ahmedabad,Instagram,Returning
U034321,Desktop,Ahmedabad,Referral,Returning
U034322,Mobile,Hyderabad,Google,New
U034323,Desktop,Delhi,Facebook,Returning
U034324,Desktop,Pune,Facebook,New
U034325,Mobile,Chennai,Instagram,Returning
U034326,Mobile,Ahmedabad,Direct,New
U034327,Desktop,Kolkata,Facebook,Returning
U034328,Desktop,Bangalore,Instagram,New
U034329,Tablet,Pune,Email,New
U034330,Mobile,Kolkata,Google,New
U034331,Desktop,Bangalore,Instagram,New
U034332,Mobile,Ahmedabad,Paid Ads,Returning
U034333,Mobile,Hyderabad,Paid Ads,New
U034334,Mobile,Mumbai,Email,New
U034335,Mobile,Chennai,Instagram,New
U034336,Desktop,Ahmedabad,Direct,New
U034337,Mobile,Delhi,Instagram,Returning
U034338,Desktop,Delhi,Google,New
U034339,Mobile,Pune,Instagram,New
U034340,Desktop,Mumbai,Instagram,Returning
U034341,Mobile,Delhi,Instagram,Returning
U034342,Desktop,Kolkata,Instagram,Returning
U034343,Mobile,Pune,Paid Ads,New
U034344,Mobile,Mumbai,YouTube,New
U034345,Desktop,Hyderabad,Instagram,New
U034346,Mobile,Kolkata,Direct,New
U034347,Mobile,Hyderabad,Paid Ads,New
U034348,Desktop,Ahmedabad,Google,New
U034349,Mobile,Pune,Email,New
U034350,Mobile,Chennai,Email,New
U034351,Mobile,Hyderabad,Email,New
U034352,Mobile,Chennai,Instagram,New
U034353,Desktop,Bangalore,Instagram,New
U034354,Mobile,Bangalore,Facebook,New
U034355,Mobile,Mumbai,Referral,New
U034356,Desktop,Hyderabad,Email,New
U034357,Desktop,Delhi,Google,Returning
U034358,Desktop,Kolkata,Direct,New
U034359,Mobile,Ahmedabad,Direct,New
U034360,Mobile,Pune,Facebook,Returning
U034361,Mobile,Kolkata,Paid Ads,New
U034362,Mobile,Delhi,Google,New
U034363,Mobile,Kolkata,Direct,New
U034364,Desktop,Bangalore,Facebook,New
U034365,Desktop,Hyderabad,Email,New
U034366,Mobile,Kolkata,Instagram,Returning
U034367,Mobile,Ahmedabad,YouTube,New
U034368,Mobile,Delhi,Instagram,New
U034369,Desktop,Pune,Google,New
U034370,Desktop,Mumbai,Facebook,New
U034371,Mobile,Ahmedabad,Facebook,Returning
U034372,Desktop,Mumbai,Direct,New
U034373,Mobile,Pune,Paid Ads,New
U034374,Mobile,Kolkata,Google,New
U034375,Mobile,Chennai,Facebook,New
U034376,Mobile,Bangalore,Instagram,Returning
U034377,Mobile,Chennai,Facebook,Returning
U034378,Mobile,Kolkata,Instagram,New
U034379,Mobile,Kolkata,Instagram,New
U034380,Mobile,Pune,Referral,New
U034381,Desktop,Pune,Paid Ads,New
U034382,Mobile,Hyderabad,Paid Ads,New
U034383,Desktop,Ahmedabad,Instagram,Returning
U034384,Mobile,Delhi,Instagram,New
U034385,Mobile,Pune,Referral,Returning
U034386,Mobile,Chennai,Direct,New
U034387,Mobile,Pune,Referral,New
U034388,Mobile,Mumbai,Paid Ads,New
U034389,Mobile,Delhi,Google,New
U034390,Desktop,Mumbai,Facebook,New
U034391,Desktop,Bangalore,Paid Ads,New
U034392,Desktop,Kolkata,Referral,New
U034393,Mobile,Mumbai,Google,New
U034394,Mobile,Chennai,YouTube,New
U034395,Mobile,Chennai,Paid Ads,Returning
U034396,Desktop,Kolkata,Email,New
U034397,Tablet,Ahmedabad,Google,New
U034398,Desktop,Bangalore,Email,Returning
U034399,Mobile,Chennai,Referral,New
U034400,Mobile,Bangalore,Google,Returning
U034401,Mobile,Delhi,Email,New
U034402,Mobile,Bangalore,Google,New
U034403,Mobile,Pune,Instagram,New
U034404,Mobile,Pune,Referral,New
U034405,Mobile,Mumbai,Email,New
U034406,Mobile,Kolkata,Direct,New
U034407,Mobile,Mumbai,Google,New
U034408,Desktop,Delhi,Instagram,New
U034409,Mobile,Bangalore,Google,New
U034410,Mobile,Pune,YouTube,Returning
U034411,Desktop,Ahmedabad,Google,New
U034412,Mobile,Mumbai,Google,Returning
U034413,Mobile,Hyderabad,YouTube,New
U034414,Desktop,Chennai,Direct,New
U034415,Mobile,Delhi,Instagram,New
U034416,Mobile,Bangalore,Paid Ads,New
U034417,Mobile,Delhi,Instagram,Returning
U034418,Mobile,Ahmedabad,Direct,Returning
U034419,Mobile,Kolkata,Facebook,New
U034420,Mobile,Bangalore,Direct,New
U034421,Mobile,Bangalore,Paid Ads,Returning
U034422,Desktop,Delhi,Referral,New
U034423,Mobile,Mumbai,Direct,New
U034424,Desktop,Kolkata,Direct,Returning
U034425,Mobile,Mumbai,Email,Returning
U034426,Mobile,Bangalore,Direct,New
U034427,Mobile,Kolkata,Paid Ads,New
U034428,Desktop,Ahmedabad,Facebook,New
U034429,Desktop,Pune,Instagram,New
U034430,Mobile,Bangalore,Google,New
U034431,Mobile,Hyderabad,Referral,New
U034432,Desktop,Mumbai,Google,New
U034433,Desktop,Delhi,Instagram,Returning
U034434,Mobile,Bangalore,Paid Ads,New
U034435,Mobile,Mumbai,Paid Ads,New
U034436,Desktop,Mumbai,Paid Ads,New
U034437,Mobile,Bangalore,Instagram,Returning
U034438,Desktop,Bangalore,YouTube,New
U034439,Mobile,Mumbai,Instagram,Returning
U034440,Desktop,Hyderabad,Direct,New
U034441,Mobile,Delhi,Instagram,New
U034442,Mobile,Bangalore,Paid Ads,New
U034443,Mobile,Bangalore,Google,New
U034444,Desktop,Chennai,Paid Ads,New
U034445,Desktop,Pune,Facebook,Returning
U034446,Desktop,Bangalore,Instagram,New
U034447,Desktop,Kolkata,Facebook,New
U034448,Mobile,Hyderabad,Paid Ads,Returning
U034449,Mobile,Hyderabad,Email,New
U034450,Desktop,Bangalore,Facebook,New
U034451,Desktop,Delhi,Instagram,Returning
U034452,Mobile,Ahmedabad,Facebook,New
U034453,Mobile,Delhi,Instagram,New
U034454,Mobile,Bangalore,Facebook,New
U034455,Mobile,Bangalore,Instagram,Returning
U034456,Desktop,Kolkata,Email,Returning
U034457,Desktop,Hyderabad,Referral,New
U034458,Desktop,Kolkata,Google,Returning
U034459,Desktop,Pune,YouTube,New
U034460,Mobile,Kolkata,Facebook,New
U034461,Mobile,Bangalore,Google,Returning
U034462,Desktop,Delhi,Instagram,New
U034463,Mobile,Kolkata,Instagram,Returning
U034464,Mobile,Bangalore,YouTube,Returning
U034465,Desktop,Mumbai,Google,Returning
U034466,Desktop,Hyderabad,Paid Ads,New
U034467,Desktop,Hyderabad,Facebook,New
U034468,Desktop,Ahmedabad,Referral,New
U034469,Mobile,Pune,Facebook,New
U034470,Mobile,Kolkata,Paid Ads,New
U034471,Desktop,Delhi,Referral,New
U034472,Desktop,Bangalore,Paid Ads,New
U034473,Mobile,Pune,Instagram,Returning
U034474,Mobile,Chennai,Referral,New
U034475,Desktop,Delhi,Email,Returning
U034476,Mobile,Chennai,YouTube,New
U034477,Desktop,Hyderabad,YouTube,New
U034478,Mobile,Ahmedabad,Facebook,New
U034479,Mobile,Mumbai,Instagram,Returning
U034480,Desktop,Bangalore,Referral,Returning
U034481,Mobile,Ahmedabad,Google,New
U034482,Mobile,Delhi,Paid Ads,Returning
U034483,Desktop,Delhi,Facebook,New
U034484,Desktop,Bangalore,Facebook,Returning
U034485,Mobile,Hyderabad,Email,Returning
U034486,Mobile,Kolkata,Google,New
U034487,Mobile,Pune,Google,New
U034488,Mobile,Bangalore,Paid Ads,Returning
U034489,Mobile,Delhi,Direct,New
U034490,Mobile,Chennai,Google,Returning
U034491,Mobile,Hyderabad,Direct,New
U034492,Mobile,Bangalore,Paid Ads,New
U034493,Mobile,Pune,Paid Ads,New
U034494,Mobile,Ahmedabad,Referral,New
U034495,Tablet,Hyderabad,YouTube,New
U034496,Tablet,Chennai,Instagram,New
U034497,Mobile,Chennai,Instagram,Returning
U034498,Desktop,Kolkata,YouTube,Returning
U034499,Desktop,Chennai,YouTube,Returning
U034500,Mobile,Ahmedabad,Instagram,New
U034501,Mobile,Mumbai,Google,Returning
U034502,Mobile,Kolkata,Email,New
U034503,Mobile,Mumbai,Facebook,Returning
U034504,Mobile,Ahmedabad,Facebook,Returning
U034505,Desktop,Pune,Paid Ads,New
U034506,Desktop,Kolkata,Email,New
U034507,Desktop,Kolkata,Referral,New
U034508,Desktop,Bangalore,Facebook,New
U034509,Desktop,Hyderabad,Paid Ads,New
U034510,Mobile,Kolkata,Google,New
U034511,Mobile,Delhi,Facebook,New
U034512,Mobile,Pune,Google,New
U034513,Desktop,Ahmedabad,Referral,Returning
U034514,Mobile,Delhi,Direct,New
U034515,Desktop,Mumbai,Google,New
U034516,Tablet,Kolkata,Referral,New
U034517,Mobile,Bangalore,Facebook,New
U034518,Mobile,Ahmedabad,Google,Returning
U034519,Desktop,Pune,Instagram,New
U034520,Mobile,Delhi,Paid Ads,New
U034521,Mobile,Mumbai,Paid Ads,New
U034522,Desktop,Pune,Google,Returning
U034523,Desktop,Delhi,Instagram,New
U034524,Mobile,Ahmedabad,Email,New
U034525,Desktop,Bangalore,Referral,New
U034526,Mobile,Pune,Referral,New
U034527,Desktop,Mumbai,YouTube,New
U034528,Desktop,Pune,Google,New
U034529,Mobile,Pune,Google,Returning
U034530,Mobile,Bangalore,Instagram,Returning
U034531,Desktop,Chennai,Instagram,New
U034532,Mobile,Pune,Instagram,New
U034533,Mobile,Ahmedabad,Email,New
U034534,Mobile,Mumbai,Referral,New
U034535,Mobile,Pune,Facebook,New
U034536,Desktop,Hyderabad,Facebook,New
U034537,Mobile,Chennai,Google,New
U034538,Desktop,Ahmedabad,Referral,New
U034539,Mobile,Delhi,Paid Ads,New
U034540,Desktop,Delhi,Referral,New
U034541,Mobile,Kolkata,Paid Ads,New
U034542,Mobile,Hyderabad,Referral,New
U034543,Tablet,Pune,Instagram,New
U034544,Mobile,Bangalore,Email,New
U034545,Mobile,Hyderabad,YouTube,New
U034546,Tablet,Hyderabad,Google,New
U034547,Desktop,Chennai,Referral,New
U034548,Desktop,Delhi,Referral,New
U034549,Mobile,Delhi,Instagram,New
U034550,Mobile,Ahmedabad,YouTube,New
U034551,Mobile,Delhi,Google,New
U034552,Tablet,Kolkata,Instagram,Returning
U034553,Tablet,Ahmedabad,Facebook,New
U034554,Mobile,Pune,Paid Ads,New
U034555,Mobile,Ahmedabad,Facebook,New
U034556,Mobile,Chennai,Google,Returning
U034557,Mobile,Delhi,Instagram,New
U034558,Mobile,Hyderabad,Email,Returning
U034559,Desktop,Chennai,Paid Ads,New
U034560,Desktop,Mumbai,Referral,New
U034561,Desktop,Bangalore,Referral,New
U034562,Desktop,Pune,Google,New
U034563,Desktop,Pune,Email,New
U034564,Desktop,Delhi,Facebook,New
U034565,Mobile,Pune,YouTube,New
U034566,Mobile,Kolkata,Google,New
U034567,Mobile,Mumbai,Facebook,New
U034568,Desktop,Hyderabad,Paid Ads,New
U034569,Tablet,Hyderabad,Facebook,New
U034570,Mobile,Pune,Instagram,New
U034571,Desktop,Delhi,Paid Ads,New
U034572,Mobile,Chennai,Email,New
U034573,Desktop,Pune,Facebook,New
U034574,Desktop,Pune,YouTube,New
U034575,Desktop,Bangalore,Instagram,Returning
U034576,Desktop,Kolkata,Email,New
U034577,Mobile,Kolkata,Direct,New
U034578,Mobile,Bangalore,Email,Returning
U034579,Mobile,Chennai,Instagram,New
U034580,Mobile,Hyderabad,Referral,New
U034581,Desktop,Delhi,Referral,New
U034582,Mobile,Hyderabad,Direct,New
U034583,Desktop,Ahmedabad,Google,New
U034584,Desktop,Pune,Instagram,New
U034585,Mobile,Chennai,YouTube,New
U034586,Mobile,Hyderabad,Paid Ads,Returning
U034587,Mobile,Bangalore,Instagram,New
U034588,Mobile,Mumbai,Instagram,Returning
U034589,Mobile,Chennai,Google,Returning
U034590,Mobile,Mumbai,Direct,Returning
U034591,Mobile,Ahmedabad,Email,Returning
U034592,Desktop,Ahmedabad,Paid Ads,New
U034593,Desktop,Pune,Paid Ads,New
U034594,Desktop,Pune,Google,New
U034595,Mobile,Pune,Instagram,Returning
U034596,Tablet,Kolkata,Instagram,New
U034597,Desktop,Kolkata,Email,New
U034598,Tablet,Hyderabad,Instagram,Returning
U034599,Mobile,Chennai,Paid Ads,New
U034600,Desktop,Chennai,Email,New
U034601,Desktop,Hyderabad,Facebook,New
U034602,Mobile,Kolkata,Email,Returning
U034603,Mobile,Bangalore,Paid Ads,Returning
U034604,Desktop,Hyderabad,Facebook,New
U034605,Mobile,Ahmedabad,Instagram,New
U034606,Mobile,Ahmedabad,Instagram,New
U034607,Mobile,Kolkata,Instagram,New
U034608,Desktop,Bangalore,Facebook,Returning
U034609,Desktop,Kolkata,Email,New
U034610,Mobile,Mumbai,Paid Ads,New
U034611,Desktop,Hyderabad,Instagram,New
U034612,Mobile,Kolkata,Instagram,New
U034613,Desktop,Bangalore,Paid Ads,New
U034614,Mobile,Pune,Google,New
U034615,Desktop,Ahmedabad,Paid Ads,New
U034616,Mobile,Mumbai,Instagram,Returning
U034617,Mobile,Ahmedabad,Email,New
U034618,Mobile,Bangalore,Instagram,Returning
U034619,Desktop,Chennai,Facebook,New
U034620,Tablet,Chennai,Instagram,Returning
U034621,Mobile,Ahmedabad,Google,Returning
U034622,Mobile,Ahmedabad,Paid Ads,New
U034623,Desktop,Bangalore,Email,Returning
U034624,Desktop,Bangalore,Google,New
U034625,Mobile,Mumbai,Instagram,Returning
U034626,Mobile,Kolkata,Referral,New
U034627,Mobile,Delhi,YouTube,New
U034628,Mobile,Hyderabad,Direct,New
U034629,Mobile,Mumbai,Google,New
U034630,Mobile,Chennai,Facebook,Returning
U034631,Mobile,Ahmedabad,Paid Ads,New
U034632,Desktop,Pune,Facebook,New
U034633,Tablet,Mumbai,Instagram,New
U034634,Desktop,Chennai,Google,New
U034635,Desktop,Chennai,YouTube,New
U034636,Desktop,Ahmedabad,Direct,New
U034637,Mobile,Pune,Facebook,New
U034638,Desktop,Mumbai,Google,Returning
U034639,Mobile,Kolkata,YouTube,New
U034640,Desktop,Ahmedabad,Facebook,New
U034641,Tablet,Pune,Referral,New
U034642,Desktop,Bangalore,Referral,New
U034643,Mobile,Delhi,Instagram,New
U034644,Desktop,Chennai,Facebook,New
U034645,Desktop,Hyderabad,Instagram,New
U034646,Mobile,Delhi,Instagram,New
U034647,Desktop,Mumbai,Referral,New
U034648,Mobile,Ahmedabad,Paid Ads,New
U034649,Desktop,Hyderabad,Referral,New
U034650,Mobile,Delhi,Instagram,New
U034651,Mobile,Hyderabad,Email,New
U034652,Desktop,Bangalore,YouTube,New
U034653,Mobile,Kolkata,Email,New
U034654,Mobile,Delhi,Google,New
U034655,Mobile,Hyderabad,Referral,New
U034656,Desktop,Hyderabad,YouTube,Returning
U034657,Mobile,Hyderabad,Facebook,Returning
U034658,Desktop,Hyderabad,YouTube,Returning
U034659,Desktop,Pune,Direct,New
U034660,Mobile,Pune,YouTube,Returning
U034661,Desktop,Pune,Direct,New
U034662,Mobile,Bangalore,Google,New
U034663,Mobile,Kolkata,Instagram,New
U034664,Mobile,Bangalore,YouTube,New
U034665,Mobile,Delhi,Direct,Returning
U034666,Mobile,Pune,Email,New
U034667,Mobile,Delhi,Google,New
U034668,Desktop,Hyderabad,Paid Ads,New
U034669,Mobile,Kolkata,YouTube,Returning
U034670,Desktop,Mumbai,Referral,New
U034671,Mobile,Chennai,Paid Ads,New
U034672,Mobile,Hyderabad,Google,New
U034673,Mobile,Chennai,Email,New
U034674,Mobile,Chennai,YouTube,New
U034675,Desktop,Ahmedabad,Google,Returning
U034676,Mobile,Delhi,Facebook,New
U034677,Mobile,Mumbai,Google,New
U034678,Mobile,Chennai,Google,New
U034679,Mobile,Bangalore,Google,Returning
U034680,Mobile,Mumbai,Email,New
U034681,Mobile,Chennai,Email,New
U034682,Mobile,Kolkata,YouTube,New
U034683,Mobile,Hyderabad,Email,New
U034684,Mobile,Delhi,Referral,New
U034685,Desktop,Kolkata,Instagram,New
U034686,Mobile,Pune,Direct,New
U034687,Mobile,Ahmedabad,Google,New
U034688,Mobile,Hyderabad,Email,New
U034689,Mobile,Delhi,Referral,New
U034690,Mobile,Hyderabad,Paid Ads,New
U034691,Mobile,Chennai,YouTube,New
U034692,Mobile,Mumbai,Google,New
U034693,Mobile,Bangalore,Facebook,Returning
U034694,Desktop,Chennai,Facebook,New
U034695,Desktop,Chennai,YouTube,New
U034696,Mobile,Mumbai,Email,New
U034697,Mobile,Chennai,Referral,Returning
U034698,Desktop,Pune,Paid Ads,Returning
U034699,Desktop,Chennai,Referral,New
U034700,Tablet,Delhi,Email,New
U034701,Mobile,Kolkata,Google,New
U034702,Mobile,Mumbai,Instagram,Returning
U034703,Desktop,Delhi,Paid Ads,New
U034704,Desktop,Ahmedabad,Email,New
U034705,Mobile,Chennai,Referral,Returning
U034706,Desktop,Kolkata,Email,New
U034707,Mobile,Kolkata,Direct,New
U034708,Mobile,Hyderabad,Direct,New
U034709,Mobile,Chennai,Referral,New
U034710,Mobile,Mumbai,Google,Returning
U034711,Desktop,Chennai,Paid Ads,New
U034712,Desktop,Ahmedabad,Paid Ads,New
U034713,Desktop,Mumbai,Instagram,Returning
U034714,Mobile,Chennai,Email,New
U034715,Mobile,Kolkata,Google,New
U034716,Mobile,Pune,Referral,New
U034717,Mobile,Mumbai,Google,New
U034718,Desktop,Bangalore,Instagram,New
U034719,Mobile,Delhi,Email,New
U034720,Mobile,Hyderabad,Paid Ads,New
U034721,Mobile,Chennai,Referral,New
U034722,Mobile,Bangalore,Referral,New
U034723,Desktop,Bangalore,Direct,New
U034724,Mobile,Mumbai,Direct,New
U034725,Desktop,Bangalore,Instagram,New
U034726,Desktop,Kolkata,Email,New
U034727,Mobile,Hyderabad,Google,Returning
U034728,Mobile,Chennai,Facebook,New
U034729,Desktop,Bangalore,Direct,New
U034730,Mobile,Bangalore,Email,New
U034731,Desktop,Mumbai,Direct,New
U034732,Mobile,Delhi,Google,New
U034733,Mobile,Delhi,Facebook,New
U034734,Desktop,Pune,Paid Ads,New
U034735,Mobile,Delhi,Referral,New
U034736,Mobile,Ahmedabad,Email,New
U034737,Mobile,Bangalore,Email,New
U034738,Mobile,Pune,Google,Returning
U034739,Mobile,Ahmedabad,Direct,New
U034740,Mobile,Pune,Facebook,New
U034741,Mobile,Mumbai,Instagram,New
U034742,Desktop,Pune,Instagram,New
U034743,Mobile,Ahmedabad,Facebook,New
U034744,Mobile,Mumbai,Paid Ads,New
U034745,Mobile,Kolkata,Google,New
U034746,Mobile,Kolkata,Google,New
U034747,Mobile,Hyderabad,Instagram,Returning
U034748,Mobile,Pune,Email,New
U034749,Desktop,Mumbai,Instagram,New
U034750,Mobile,Hyderabad,Paid Ads,New
U034751,Mobile,Kolkata,Google,Returning
U034752,Desktop,Hyderabad,Instagram,New
U034753,Mobile,Ahmedabad,YouTube,New
U034754,Desktop,Mumbai,Direct,Returning
U034755,Mobile,Ahmedabad,Direct,New
U034756,Desktop,Ahmedabad,Instagram,New
U034757,Desktop,Pune,Instagram,New
U034758,Desktop,Ahmedabad,Direct,New
U034759,Mobile,Hyderabad,Direct,New
U034760,Desktop,Kolkata,Facebook,New
U034761,Mobile,Delhi,Paid Ads,New
U034762,Desktop,Delhi,Google,New
U034763,Mobile,Pune,Facebook,New
U034764,Mobile,Hyderabad,YouTube,New
U034765,Mobile,Kolkata,Facebook,New
U034766,Mobile,Chennai,Facebook,New
U034767,Mobile,Mumbai,Email,New
U034768,Desktop,Pune,Google,New
U034769,Mobile,Delhi,Paid Ads,New
U034770,Desktop,Chennai,Google,Returning
U034771,Mobile,Chennai,Direct,New
U034772,Mobile,Hyderabad,Referral,New
U034773,Mobile,Delhi,YouTube,New
U034774,Mobile,Bangalore,Google,Returning
U034775,Mobile,Bangalore,Google,New
U034776,Tablet,Ahmedabad,YouTube,New
U034777,Mobile,Mumbai,Google,New
U034778,Desktop,Mumbai,Referral,Returning
U034779,Mobile,Mumbai,Instagram,New
U034780,Desktop,Chennai,Google,Returning
U034781,Mobile,Kolkata,Facebook,New
U034782,Desktop,Ahmedabad,Email,New
U034783,Mobile,Hyderabad,Paid Ads,New
U034784,Mobile,Mumbai,Google,New
U034785,Mobile,Chennai,Google,New
U034786,Mobile,Delhi,Email,New
U034787,Mobile,Pune,Instagram,New
U034788,Mobile,Bangalore,Instagram,New
U034789,Desktop,Mumbai,Instagram,New
U034790,Mobile,Chennai,YouTube,Returning
U034791,Mobile,Mumbai,Email,New
U034792,Mobile,Ahmedabad,Instagram,New
U034793,Desktop,Ahmedabad,Referral,New
U034794,Mobile,Pune,Email,New
U034795,Mobile,Ahmedabad,Direct,New
U034796,Mobile,Pune,Google,New
U034797,Mobile,Mumbai,Google,New
U034798,Mobile,Kolkata,Facebook,New
U034799,Desktop,Pune,Instagram,New
U034800,Mobile,Mumbai,Email,New
U034801,Mobile,Chennai,Direct,New
U034802,Desktop,Bangalore,Facebook,New
U034803,Mobile,Delhi,Direct,New
U034804,Desktop,Kolkata,Facebook,New
U034805,Tablet,Ahmedabad,Referral,New
U034806,Tablet,Hyderabad,Facebook,New
U034807,Mobile,Pune,Instagram,New
U034808,Mobile,Chennai,Facebook,Returning
U034809,Desktop,Bangalore,Instagram,Returning
U034810,Mobile,Chennai,Paid Ads,New
U034811,Mobile,Bangalore,Google,Returning
U034812,Mobile,Pune,Google,Returning
U034813,Mobile,Bangalore,Email,New
U034814,Tablet,Mumbai,Direct,New
U034815,Desktop,Hyderabad,Referral,New
U034816,Mobile,Mumbai,Instagram,New
U034817,Desktop,Pune,YouTube,New
U034818,Mobile,Mumbai,Instagram,New
U034819,Desktop,Ahmedabad,Instagram,New
U034820,Mobile,Pune,Referral,Returning
U034821,Mobile,Chennai,Google,Returning
U034822,Mobile,Chennai,Google,New
U034823,Mobile,Kolkata,Instagram,New
U034824,Mobile,Kolkata,Facebook,New
U034825,Mobile,Ahmedabad,YouTube,New
U034826,Tablet,Pune,Direct,New
U034827,Desktop,Bangalore,Referral,Returning
U034828,Desktop,Pune,Direct,New
U034829,Desktop,Chennai,Google,Returning
U034830,Desktop,Delhi,Google,New
U034831,Desktop,Delhi,Paid Ads,New
U034832,Mobile,Bangalore,Referral,New
U034833,Desktop,Pune,Google,New
U034834,Mobile,Kolkata,Google,New
U034835,Mobile,Hyderabad,Paid Ads,Returning
U034836,Mobile,Hyderabad,Paid Ads,New
U034837,Mobile,Chennai,Google,Returning
U034838,Desktop,Hyderabad,Direct,New
U034839,Desktop,Mumbai,Google,New
U034840,Desktop,Kolkata,Referral,New
U034841,Desktop,Hyderabad,Google,New
U034842,Mobile,Pune,Direct,New
U034843,Desktop,Kolkata,Google,New
U034844,Mobile,Chennai,Direct,New
U034845,Mobile,Bangalore,Referral,Returning
U034846,Desktop,Bangalore,Direct,New
U034847,Desktop,Hyderabad,Email,New
U034848,Desktop,Ahmedabad,Referral,Returning
U034849,Mobile,Mumbai,Instagram,New
U034850,Desktop,Pune,Instagram,New
U034851,Mobile,Pune,Google,New
U034852,Mobile,Ahmedabad,Instagram,New
U034853,Mobile,Hyderabad,Instagram,New
U034854,Mobile,Chennai,Referral,Returning
U034855,Mobile,Mumbai,Instagram,New
U034856,Mobile,Mumbai,Direct,New
U034857,Desktop,Ahmedabad,Facebook,New
U034858,Mobile,Chennai,Direct,New
U034859,Mobile,Pune,Referral,New
U034860,Mobile,Mumbai,Facebook,New
U034861,Desktop,Chennai,Google,New
U034862,Desktop,Hyderabad,Paid Ads,New
U034863,Mobile,Bangalore,Google,New
U034864,Mobile,Ahmedabad,Direct,New
U034865,Mobile,Bangalore,Paid Ads,New
U034866,Mobile,Kolkata,Instagram,Returning
U034867,Mobile,Mumbai,Google,New
U034868,Mobile,Bangalore,Instagram,New
U034869,Mobile,Bangalore,Google,Returning
U034870,Desktop,Hyderabad,Paid Ads,New
U034871,Mobile,Pune,Instagram,New
U034872,Mobile,Hyderabad,YouTube,Returning
U034873,Desktop,Mumbai,Google,New
U034874,Desktop,Ahmedabad,Direct,New
U034875,Desktop,Mumbai,Facebook,Returning
U034876,Mobile,Pune,Instagram,Returning
U034877,Mobile,Ahmedabad,Facebook,New
U034878,Mobile,Kolkata,Paid Ads,Returning
U034879,Mobile,Bangalore,Google,New
U034880,Mobile,Mumbai,Paid Ads,Returning
U034881,Desktop,Pune,YouTube,Returning
U034882,Tablet,Chennai,YouTube,New
U034883,Desktop,Ahmedabad,Instagram,Returning
U034884,Desktop,Pune,Instagram,New
U034885,Mobile,Hyderabad,Email,New
U034886,Desktop,Pune,Instagram,New
U034887,Desktop,Hyderabad,Email,New
U034888,Desktop,Kolkata,Email,New
